Order ID,Customer ID,Product ID,Category,Sub-Category,Segment,Ship Mode,Payment Mode,Return Status,Order Date,Region,Sales,Profit,Category.1,City,Country,Customer ID.1,Customer Name,Order ID.1,Payment Mode.1,Product ID.1,Product Name,Profit.1,Region.1,Return Status.1,Row ID,Sales.1,Segment.1,Ship Date,Ship Mode.1,State,Sub-Category.1,Order Date.1
ORD105843,CUST9356,PROD64904,Electronics,Laptops,Corporate,Standard,Card,Returned,2021-01-31,North,1019.53,-77.97,Electronics,Delhi,India,CUST9356,James Perry,ORD105843,Card,PROD64904,Analysis Laptops,-77.97,North,Returned,5844,1019.53,Corporate,2021-02-01,Standard,Bavaria,Laptops,2021-01-31
ORD105844,CUST3555,PROD39472,Furniture,Tables,Home Office,First Class,COD,Returned,2025-07-01,South,993.59,-184.14,Furniture,Mumbai,Germany,CUST3555,Tonya Fernandez,ORD105844,COD,PROD39472,Type Tables,-184.14,South,Returned,5845,993.59,Home Office,2025-07-06,First Class,Maharashtra,Tables,2025-07-01
ORD105845,CUST2889,PROD41750,Furniture,Chairs,Consumer,Same Day,Card,Not Returned,2022-09-02,West,1176.91,195.17,Furniture,Mumbai,India,CUST2889,Robert Holmes,ORD105845,Card,PROD41750,Southern Chairs,195.17,West,Not Returned,5846,1176.91,Consumer,2022-09-08,Same Day,Maharashtra,Chairs,2022-09-02
ORD105846,CUST1676,PROD13119,Electronics,Mobiles,Consumer,Standard,COD,Returned,2024-07-01,East,1266.37,10.75,Electronics,Houston,Germany,CUST1676,Michael Barber,ORD105846,COD,PROD13119,Development Mobiles,10.75,East,Returned,5847,1266.37,Consumer,2024-07-11,Standard,Delhi,Mobiles,2024-07-01
ORD105847,CUST6122,PROD72488,Clothing,Shirts,Home Office,Standard,Online,Not Returned,2024-04-19,West,422.34,-0.03,Clothing,Munich,USA,CUST6122,Cynthia Wagner,ORD105847,Online,PROD72488,Foot Shirts,-0.03,West,Not Returned,5848,422.34,Home Office,2024-04-23,Standard,Bavaria,Shirts,2024-04-19
ORD105848,CUST8014,PROD17061,Clothing,Pants,Corporate,Second Class,Online,Returned,2024-01-16,South,968.92,252.16,Clothing,Houston,UK,CUST8014,Scott West,ORD105848,Online,PROD17061,Country Pants,252.16,South,Returned,5849,968.92,Corporate,2024-01-24,Second Class,New York,Pants,2024-01-16
ORD105849,CUST1224,PROD16069,Electronics,Cameras,Home Office,Second Class,Card,Returned,2024-10-12,East,59.87,6.39,Electronics,Los Angeles,Canada,CUST1224,Nicholas Harris,ORD105849,Card,PROD16069,Sea Cameras,6.39,East,Returned,5850,59.87,Home Office,2024-10-19,Second Class,New York,Cameras,2024-10-12
ORD105850,CUST9189,PROD68328,Clothing,Shirts,Home Office,Same Day,COD,Not Returned,2025-07-16,West,807.79,157.69,Clothing,Toronto,India,CUST9189,David Nelson,ORD105850,COD,PROD68328,Stay Shirts,157.69,West,Not Returned,5851,807.79,Home Office,2025-07-25,Same Day,Bavaria,Shirts,2025-07-16
ORD105851,CUST1103,PROD50913,Furniture,Sofas,Consumer,Same Day,COD,Returned,2021-10-19,East,1617.92,251.85,Furniture,Los Angeles,Canada,CUST1103,Megan Davis,ORD105851,COD,PROD50913,End Sofas,251.85,East,Returned,5852,1617.92,Consumer,2021-10-24,Same Day,Maharashtra,Sofas,2021-10-19
ORD105852,CUST1097,PROD31570,Electronics,Cameras,Corporate,Standard,Card,Returned,2022-12-12,South,1908.24,-299.83,Electronics,Mumbai,USA,CUST1097,Dr. George Francis,ORD105852,Card,PROD31570,Foot Cameras,-299.83,South,Returned,5853,1908.24,Corporate,2022-12-20,Standard,Delhi,Cameras,2022-12-12
ORD105853,CUST8952,PROD15742,Furniture,Beds,Corporate,First Class,Online,Not Returned,2023-05-15,North,1945.04,320.73,Furniture,Toronto,USA,CUST8952,Andrew Goodwin,ORD105853,Online,PROD15742,Center Beds,320.73,North,Not Returned,5854,1945.04,Corporate,2023-05-18,First Class,Texas,Beds,2023-05-15
ORD105854,CUST7179,PROD50219,Clothing,Shirts,Home Office,Same Day,Online,Not Returned,2025-07-07,North,754.18,206.39,Clothing,Delhi,Canada,CUST7179,Dawn Hopkins,ORD105854,Online,PROD50219,Let Shirts,206.39,North,Not Returned,5855,754.18,Home Office,2025-07-11,Same Day,Ontario,Shirts,2025-07-07
ORD105855,CUST6269,PROD84144,Electronics,Cameras,Consumer,Second Class,Online,Not Returned,2021-12-30,East,142.09,13.46,Electronics,Toronto,USA,CUST6269,Kevin Green,ORD105855,Online,PROD84144,Open Cameras,13.46,East,Not Returned,5856,142.09,Consumer,2022-01-09,Second Class,Delhi,Cameras,2021-12-30
ORD105856,CUST4497,PROD33916,Furniture,Beds,Corporate,Second Class,COD,Returned,2025-01-02,North,414.51,-12.88,Furniture,Delhi,India,CUST4497,Karen Graham,ORD105856,COD,PROD33916,Expect Beds,-12.88,North,Returned,5857,414.51,Corporate,2025-01-04,Second Class,Texas,Beds,2025-01-02
ORD105857,CUST7122,PROD47441,Electronics,Laptops,Consumer,Same Day,Card,Not Returned,2022-09-11,West,1889.85,625.03,Electronics,Delhi,UK,CUST7122,Vincent Brown,ORD105857,Card,PROD47441,Analysis Laptops,625.03,West,Not Returned,5858,1889.85,Consumer,2022-09-17,Same Day,Texas,Laptops,2022-09-11
ORD105858,CUST2870,PROD86272,Clothing,Jackets,Home Office,Standard,Online,Not Returned,2023-04-17,East,1697.73,70.19,Clothing,New York City,UK,CUST2870,Nancy Smith,ORD105858,Online,PROD86272,Heavy Jackets,70.19,East,Not Returned,5859,1697.73,Home Office,2023-04-27,Standard,Bavaria,Jackets,2023-04-17
ORD105859,CUST7832,PROD57572,Furniture,Tables,Home Office,Standard,Card,Not Returned,2022-09-14,West,1099.98,270.29,Furniture,Houston,India,CUST7832,Katie Caldwell,ORD105859,Card,PROD57572,Safe Tables,270.29,West,Not Returned,5860,1099.98,Home Office,2022-09-19,Standard,Texas,Tables,2022-09-14
ORD105860,CUST6228,PROD42755,Furniture,Sofas,Consumer,Standard,Online,Returned,2025-01-23,South,405.68,9.57,Furniture,New York City,Germany,CUST6228,Hector Rivas,ORD105860,Online,PROD42755,Maybe Sofas,9.57,South,Returned,5861,405.68,Consumer,2025-01-26,Standard,New York,Sofas,2025-01-23
ORD105861,CUST8112,PROD43520,Electronics,Mobiles,Home Office,Standard,COD,Not Returned,2023-12-13,West,1305.26,-79.05,Electronics,Houston,Germany,CUST8112,David Gross,ORD105861,COD,PROD43520,Hundred Mobiles,-79.05,West,Not Returned,5862,1305.26,Home Office,2023-12-16,Standard,Ontario,Mobiles,2023-12-13
ORD105862,CUST6876,PROD67509,Furniture,Chairs,Consumer,First Class,COD,Not Returned,2025-07-07,West,600.74,48.56,Furniture,New York City,India,CUST6876,Carol Mckay,ORD105862,COD,PROD67509,Tree Chairs,48.56,West,Not Returned,5863,600.74,Consumer,2025-07-10,First Class,Delhi,Chairs,2025-07-07
ORD105863,CUST7366,PROD24093,Furniture,Chairs,Home Office,Standard,Card,Returned,2022-09-30,East,1116.16,160.02,Furniture,Mumbai,Germany,CUST7366,Bonnie Carter,ORD105863,Card,PROD24093,Participant Chairs,160.02,East,Returned,5864,1116.16,Home Office,2022-10-08,Standard,Delhi,Chairs,2022-09-30
ORD105864,CUST4119,PROD53579,Electronics,Mobiles,Corporate,Standard,Card,Not Returned,2024-11-13,North,1942.66,705.04,Electronics,Munich,USA,CUST4119,Raymond Munoz,ORD105864,Card,PROD53579,President Mobiles,705.04,North,Not Returned,5865,1942.66,Corporate,2024-11-18,Standard,Maharashtra,Mobiles,2024-11-13
ORD105865,CUST7805,PROD47891,Clothing,Shirts,Home Office,Standard,COD,Not Returned,2021-08-21,South,429.51,134.16,Clothing,Delhi,India,CUST7805,Joshua Bonilla,ORD105865,COD,PROD47891,Example Shirts,134.16,South,Not Returned,5866,429.51,Home Office,2021-08-25,Standard,Delhi,Shirts,2021-08-21
ORD105866,CUST6697,PROD26600,Clothing,Shoes,Consumer,Same Day,Card,Not Returned,2020-11-05,East,1654.31,-267.54,Clothing,Munich,Germany,CUST6697,Mrs. Michelle Marquez,ORD105866,Card,PROD26600,Free Shoes,-267.54,East,Not Returned,5867,1654.31,Consumer,2020-11-07,Same Day,Texas,Shoes,2020-11-05
ORD105867,CUST9031,PROD64667,Furniture,Tables,Consumer,First Class,COD,Returned,2025-08-18,East,112.79,7.58,Furniture,Delhi,UK,CUST9031,Stephen Porter,ORD105867,COD,PROD64667,Film Tables,7.58,East,Returned,5868,112.79,Consumer,2025-08-24,First Class,New York,Tables,2025-08-18
ORD105868,CUST4627,PROD29862,Clothing,Jackets,Consumer,First Class,COD,Not Returned,2025-04-04,West,1445.29,-250.67,Clothing,Mumbai,India,CUST4627,Amanda Pierce,ORD105868,COD,PROD29862,A Jackets,-250.67,West,Not Returned,5869,1445.29,Consumer,2025-04-11,First Class,Delhi,Jackets,2025-04-04
ORD105869,CUST2482,PROD90189,Electronics,Accessories,Corporate,First Class,Online,Not Returned,2022-12-12,South,709.17,142.85,Electronics,Los Angeles,India,CUST2482,Tracie Dunn,ORD105869,Online,PROD90189,Time Accessories,142.85,South,Not Returned,5870,709.17,Corporate,2022-12-17,First Class,Bavaria,Accessories,2022-12-12
ORD105870,CUST7671,PROD98567,Furniture,Sofas,Consumer,Standard,COD,Returned,2021-10-23,West,277.38,45.04,Furniture,Munich,India,CUST7671,Tracy Reid,ORD105870,COD,PROD98567,Who Sofas,45.04,West,Returned,5871,277.38,Consumer,2021-10-28,Standard,Delhi,Sofas,2021-10-23
ORD105871,CUST1118,PROD58813,Furniture,Tables,Consumer,Second Class,Online,Returned,2021-10-16,North,941.86,237.88,Furniture,New York City,UK,CUST1118,Michael Crawford,ORD105871,Online,PROD58813,Degree Tables,237.88,North,Returned,5872,941.86,Consumer,2021-10-23,Second Class,Ontario,Tables,2021-10-16
ORD105872,CUST1437,PROD84198,Clothing,Shoes,Consumer,Same Day,COD,Not Returned,2022-07-11,West,1283.17,-131.2,Clothing,Toronto,Germany,CUST1437,Rachel Kemp,ORD105872,COD,PROD84198,Ok Shoes,-131.2,West,Not Returned,5873,1283.17,Consumer,2022-07-17,Same Day,California,Shoes,2022-07-11
ORD105873,CUST3696,PROD54115,Furniture,Tables,Corporate,First Class,COD,Not Returned,2023-02-24,West,1713.91,572.37,Furniture,Los Angeles,UK,CUST3696,David Morris,ORD105873,COD,PROD54115,Force Tables,572.37,West,Not Returned,5874,1713.91,Corporate,2023-02-25,First Class,Bavaria,Tables,2023-02-24
ORD105874,CUST8863,PROD46953,Furniture,Sofas,Consumer,Standard,Card,Returned,2020-12-22,East,357.98,63.27,Furniture,Mumbai,UK,CUST8863,Shane Galloway,ORD105874,Card,PROD46953,Live Sofas,63.27,East,Returned,5875,357.98,Consumer,2020-12-31,Standard,Texas,Sofas,2020-12-22
ORD105875,CUST4182,PROD97381,Electronics,Cameras,Corporate,Same Day,Online,Returned,2022-08-08,South,1008.47,397.77,Electronics,Houston,India,CUST4182,Kristen Sanders,ORD105875,Online,PROD97381,Second Cameras,397.77,South,Returned,5876,1008.47,Corporate,2022-08-14,Same Day,Bavaria,Cameras,2022-08-08
ORD105876,CUST6811,PROD74244,Clothing,Shirts,Corporate,Second Class,Card,Not Returned,2024-01-03,South,1173.71,-130.02,Clothing,New York City,USA,CUST6811,Michael Garcia MD,ORD105876,Card,PROD74244,Perhaps Shirts,-130.02,South,Not Returned,5877,1173.71,Corporate,2024-01-08,Second Class,Maharashtra,Shirts,2024-01-03
ORD105877,CUST8052,PROD12468,Electronics,Laptops,Consumer,Standard,Card,Not Returned,2022-04-19,South,1746.02,392.18,Electronics,Los Angeles,USA,CUST8052,Jeremy Powers,ORD105877,Card,PROD12468,Ok Laptops,392.18,South,Not Returned,5878,1746.02,Consumer,2022-04-25,Standard,California,Laptops,2022-04-19
ORD105878,CUST7440,PROD47984,Furniture,Beds,Corporate,Standard,Online,Not Returned,2023-08-03,South,1176.84,-137.75,Furniture,Delhi,USA,CUST7440,Carolyn Barker,ORD105878,Online,PROD47984,Any Beds,-137.75,South,Not Returned,5879,1176.84,Corporate,2023-08-12,Standard,Delhi,Beds,2023-08-03
ORD105879,CUST4562,PROD51036,Furniture,Tables,Corporate,Second Class,Card,Returned,2024-12-09,South,1140.47,216.39,Furniture,Delhi,Canada,CUST4562,Lisa Lam,ORD105879,Card,PROD51036,Defense Tables,216.39,South,Returned,5880,1140.47,Corporate,2024-12-15,Second Class,New York,Tables,2024-12-09
ORD105880,CUST4331,PROD87535,Furniture,Tables,Home Office,First Class,Online,Not Returned,2022-04-14,North,25.63,-0.63,Furniture,Munich,USA,CUST4331,Natasha Mayo,ORD105880,Online,PROD87535,Feeling Tables,-0.63,North,Not Returned,5881,25.63,Home Office,2022-04-24,First Class,Delhi,Tables,2022-04-14
ORD105881,CUST6764,PROD70968,Clothing,Shoes,Corporate,Same Day,Card,Returned,2024-12-30,South,1756.04,-212.48,Clothing,Munich,USA,CUST6764,Rodney Frey Jr.,ORD105881,Card,PROD70968,Certainly Shoes,-212.48,South,Returned,5882,1756.04,Corporate,2025-01-04,Same Day,Texas,Shoes,2024-12-30
ORD105882,CUST1045,PROD30638,Electronics,Mobiles,Corporate,Second Class,COD,Not Returned,2024-10-03,South,1021.2,-163.09,Electronics,Toronto,USA,CUST1045,Sandy Daniel,ORD105882,COD,PROD30638,Leg Mobiles,-163.09,South,Not Returned,5883,1021.2,Corporate,2024-10-07,Second Class,Texas,Mobiles,2024-10-03
ORD105883,CUST6502,PROD38418,Furniture,Sofas,Consumer,First Class,Card,Returned,2023-03-27,North,388.31,-62.29,Furniture,Mumbai,USA,CUST6502,Amanda Martin,ORD105883,Card,PROD38418,Early Sofas,-62.29,North,Returned,5884,388.31,Consumer,2023-04-06,First Class,California,Sofas,2023-03-27
ORD105884,CUST4106,PROD14003,Electronics,Cameras,Home Office,Standard,COD,Not Returned,2025-09-07,East,283.15,57.05,Electronics,Munich,India,CUST4106,Zachary Chan,ORD105884,COD,PROD14003,Oil Cameras,57.05,East,Not Returned,5885,283.15,Home Office,2025-09-08,Standard,Bavaria,Cameras,2025-09-07
ORD105885,CUST7688,PROD33650,Electronics,Cameras,Home Office,Same Day,Card,Returned,2023-04-09,North,822.62,5.24,Electronics,Houston,India,CUST7688,Christopher Carr,ORD105885,Card,PROD33650,Nor Cameras,5.24,North,Returned,5886,822.62,Home Office,2023-04-17,Same Day,Maharashtra,Cameras,2023-04-09
ORD105886,CUST3902,PROD40576,Clothing,Shirts,Corporate,Second Class,Card,Returned,2023-04-27,West,1376.69,307.27,Clothing,Toronto,Germany,CUST3902,Austin Stafford,ORD105886,Card,PROD40576,Entire Shirts,307.27,West,Returned,5887,1376.69,Corporate,2023-05-04,Second Class,Maharashtra,Shirts,2023-04-27
ORD105887,CUST7097,PROD15786,Furniture,Sofas,Home Office,Same Day,COD,Returned,2021-07-03,North,1531.33,95.27,Furniture,Houston,USA,CUST7097,Victor Ingram,ORD105887,COD,PROD15786,Report Sofas,95.27,North,Returned,5888,1531.33,Home Office,2021-07-06,Same Day,Texas,Sofas,2021-07-03
ORD105888,CUST3306,PROD67447,Furniture,Chairs,Corporate,Same Day,COD,Not Returned,2023-08-31,North,351.55,113.81,Furniture,Houston,Germany,CUST3306,Kimberly Miller,ORD105888,COD,PROD67447,Training Chairs,113.81,North,Not Returned,5889,351.55,Corporate,2023-09-01,Same Day,Bavaria,Chairs,2023-08-31
ORD105889,CUST2507,PROD34662,Clothing,Pants,Corporate,First Class,COD,Not Returned,2020-11-01,South,830.88,-25.83,Clothing,Delhi,USA,CUST2507,Leroy Hernandez,ORD105889,COD,PROD34662,Collection Pants,-25.83,South,Not Returned,5890,830.88,Corporate,2020-11-10,First Class,Texas,Pants,2020-11-01
ORD105890,CUST2482,PROD90772,Clothing,Shirts,Corporate,Same Day,COD,Returned,2022-08-08,West,1389.7,396.81,Clothing,Munich,Germany,CUST2482,Christopher Martin,ORD105890,COD,PROD90772,Sing Shirts,396.81,West,Returned,5891,1389.7,Corporate,2022-08-14,Same Day,California,Shirts,2022-08-08
ORD105891,CUST9526,PROD58234,Electronics,Cameras,Corporate,Standard,COD,Returned,2022-08-02,North,767.42,136.21,Electronics,Houston,India,CUST9526,Janice Matthews,ORD105891,COD,PROD58234,Hear Cameras,136.21,North,Returned,5892,767.42,Corporate,2022-08-09,Standard,California,Cameras,2022-08-02
ORD105892,CUST9692,PROD53980,Furniture,Tables,Home Office,Standard,Card,Returned,2025-02-03,East,302.87,6.48,Furniture,Houston,Germany,CUST9692,Andrea Williams,ORD105892,Card,PROD53980,Government Tables,6.48,East,Returned,5893,302.87,Home Office,2025-02-05,Standard,Ontario,Tables,2025-02-03
ORD105893,CUST5979,PROD94860,Electronics,Mobiles,Home Office,Standard,COD,Returned,2023-09-11,North,652.5,129.77,Electronics,Delhi,India,CUST5979,Michael Hudson,ORD105893,COD,PROD94860,Thus Mobiles,129.77,North,Returned,5894,652.5,Home Office,2023-09-18,Standard,Texas,Mobiles,2023-09-11
ORD105894,CUST2100,PROD57800,Furniture,Beds,Consumer,Same Day,COD,Returned,2022-06-04,East,1655.87,-241.86,Furniture,Munich,UK,CUST2100,Michelle Campbell,ORD105894,COD,PROD57800,Policy Beds,-241.86,East,Returned,5895,1655.87,Consumer,2022-06-08,Same Day,Texas,Beds,2022-06-04
ORD105895,CUST2151,PROD52742,Electronics,Accessories,Home Office,First Class,Online,Returned,2024-12-02,West,26.15,4.7,Electronics,Houston,Canada,CUST2151,Angela Odom,ORD105895,Online,PROD52742,Movie Accessories,4.7,West,Returned,5896,26.15,Home Office,2024-12-03,First Class,Maharashtra,Accessories,2024-12-02
ORD105896,CUST8260,PROD21509,Electronics,Accessories,Corporate,Standard,Card,Returned,2022-04-14,North,1636.45,103.93,Electronics,Toronto,UK,CUST8260,Casey Rosario,ORD105896,Card,PROD21509,Gas Accessories,103.93,North,Returned,5897,1636.45,Corporate,2022-04-16,Standard,Texas,Accessories,2022-04-14
ORD105897,CUST6438,PROD12567,Electronics,Mobiles,Corporate,Standard,Card,Returned,2023-09-28,South,385.25,0.56,Electronics,Mumbai,India,CUST6438,Samuel Shaw,ORD105897,Card,PROD12567,Stage Mobiles,0.56,South,Returned,5898,385.25,Corporate,2023-10-08,Standard,Ontario,Mobiles,2023-09-28
ORD105898,CUST5773,PROD77617,Furniture,Beds,Home Office,Second Class,Card,Returned,2023-07-01,West,1454.14,435.66,Furniture,Mumbai,USA,CUST5773,Jessica Sheppard,ORD105898,Card,PROD77617,Risk Beds,435.66,West,Returned,5899,1454.14,Home Office,2023-07-07,Second Class,New York,Beds,2023-07-01
ORD105899,CUST6242,PROD38474,Clothing,Jackets,Consumer,Standard,COD,Returned,2020-10-01,West,1869.84,346.35,Clothing,Mumbai,Germany,CUST6242,Jason Jones,ORD105899,COD,PROD38474,Central Jackets,346.35,West,Returned,5900,1869.84,Consumer,2020-10-08,Standard,California,Jackets,2020-10-01
ORD105900,CUST4574,PROD48514,Furniture,Sofas,Corporate,Second Class,Card,Not Returned,2021-03-28,East,1207.03,-214.61,Furniture,Houston,UK,CUST4574,Christine Davenport,ORD105900,Card,PROD48514,Seat Sofas,-214.61,East,Not Returned,5901,1207.03,Corporate,2021-04-03,Second Class,Texas,Sofas,2021-03-28
ORD105901,CUST1072,PROD96415,Furniture,Sofas,Home Office,Standard,COD,Returned,2021-02-11,South,1470.2,-144.79,Furniture,Delhi,Germany,CUST1072,Brian Hall,ORD105901,COD,PROD96415,Parent Sofas,-144.79,South,Returned,5902,1470.2,Home Office,2021-02-19,Standard,New York,Sofas,2021-02-11
ORD105902,CUST4049,PROD58516,Clothing,Pants,Home Office,First Class,COD,Not Returned,2022-04-02,West,1850.18,273.41,Clothing,New York City,UK,CUST4049,Emily Knight,ORD105902,COD,PROD58516,Option Pants,273.41,West,Not Returned,5903,1850.18,Home Office,2022-04-03,First Class,Bavaria,Pants,2022-04-02
ORD105903,CUST3566,PROD91134,Clothing,Jackets,Consumer,Standard,COD,Not Returned,2021-10-27,North,445.12,-42.44,Clothing,Mumbai,USA,CUST3566,Nichole Jordan,ORD105903,COD,PROD91134,Someone Jackets,-42.44,North,Not Returned,5904,445.12,Consumer,2021-11-02,Standard,Ontario,Jackets,2021-10-27
ORD105904,CUST6564,PROD48662,Clothing,Shirts,Home Office,Same Day,Card,Returned,2024-02-29,North,1779.97,456.39,Clothing,New York City,Germany,CUST6564,Kenneth Baxter,ORD105904,Card,PROD48662,Eye Shirts,456.39,North,Returned,5905,1779.97,Home Office,2024-03-08,Same Day,Bavaria,Shirts,2024-02-29
ORD105905,CUST6717,PROD26769,Furniture,Sofas,Home Office,Second Class,COD,Returned,2023-09-01,East,959.94,-47.73,Furniture,Delhi,UK,CUST6717,Elizabeth Gutierrez,ORD105905,COD,PROD26769,Development Sofas,-47.73,East,Returned,5906,959.94,Home Office,2023-09-03,Second Class,New York,Sofas,2023-09-01
ORD105906,CUST3278,PROD78328,Clothing,Shirts,Home Office,Same Day,COD,Not Returned,2024-01-23,South,1932.6,-384.26,Clothing,Houston,Canada,CUST3278,David Lindsey,ORD105906,COD,PROD78328,Later Shirts,-384.26,South,Not Returned,5907,1932.6,Home Office,2024-01-29,Same Day,Ontario,Shirts,2024-01-23
ORD105907,CUST5677,PROD11924,Furniture,Chairs,Consumer,Standard,Online,Not Returned,2021-10-28,East,1423.39,-17.65,Furniture,Delhi,USA,CUST5677,Jessica Smith,ORD105907,Online,PROD11924,Learn Chairs,-17.65,East,Not Returned,5908,1423.39,Consumer,2021-11-01,Standard,Maharashtra,Chairs,2021-10-28
ORD105908,CUST9340,PROD37401,Clothing,Jackets,Corporate,First Class,Online,Not Returned,2025-05-23,North,1181.51,106.42,Clothing,Delhi,USA,CUST9340,Jasmine Davis,ORD105908,Online,PROD37401,Born Jackets,106.42,North,Not Returned,5909,1181.51,Corporate,2025-05-30,First Class,California,Jackets,2025-05-23
ORD105909,CUST1979,PROD89889,Furniture,Chairs,Corporate,Standard,Card,Not Returned,2024-05-13,East,1670.48,-333.19,Furniture,Munich,India,CUST1979,Andrew Sherman,ORD105909,Card,PROD89889,Right Chairs,-333.19,East,Not Returned,5910,1670.48,Corporate,2024-05-18,Standard,Ontario,Chairs,2024-05-13
ORD105910,CUST7882,PROD80693,Furniture,Chairs,Consumer,First Class,COD,Returned,2021-12-03,South,1597.37,416.21,Furniture,New York City,Canada,CUST7882,Heather Andrews,ORD105910,COD,PROD80693,Fine Chairs,416.21,South,Returned,5911,1597.37,Consumer,2021-12-10,First Class,Ontario,Chairs,2021-12-03
ORD105911,CUST6365,PROD14556,Furniture,Tables,Consumer,Second Class,COD,Not Returned,2024-01-04,South,399.92,112.64,Furniture,Los Angeles,Germany,CUST6365,Gerald Reed,ORD105911,COD,PROD14556,Black Tables,112.64,South,Not Returned,5912,399.92,Consumer,2024-01-08,Second Class,Texas,Tables,2024-01-04
ORD105912,CUST1524,PROD26966,Electronics,Cameras,Consumer,Same Day,Online,Not Returned,2023-11-27,West,1618.9,222.96,Electronics,Delhi,USA,CUST1524,Raymond Hall,ORD105912,Online,PROD26966,Go Cameras,222.96,West,Not Returned,5913,1618.9,Consumer,2023-12-01,Same Day,Bavaria,Cameras,2023-11-27
ORD105913,CUST6831,PROD60015,Clothing,Shoes,Home Office,First Class,Online,Not Returned,2020-11-18,East,1492.48,449.2,Clothing,Los Angeles,Germany,CUST6831,Jackie Pacheco,ORD105913,Online,PROD60015,Hard Shoes,449.2,East,Not Returned,5914,1492.48,Home Office,2020-11-25,First Class,New York,Shoes,2020-11-18
ORD105914,CUST6543,PROD24688,Electronics,Laptops,Consumer,Standard,Card,Returned,2024-07-22,North,1297.86,303.03,Electronics,Houston,UK,CUST6543,Donna Avila,ORD105914,Card,PROD24688,Order Laptops,303.03,North,Returned,5915,1297.86,Consumer,2024-07-30,Standard,Delhi,Laptops,2024-07-22
ORD105915,CUST5846,PROD20531,Furniture,Sofas,Corporate,Second Class,Online,Returned,2021-09-11,North,940.75,300.4,Furniture,Toronto,India,CUST5846,Erin Johnson,ORD105915,Online,PROD20531,Hair Sofas,300.4,North,Returned,5916,940.75,Corporate,2021-09-17,Second Class,Maharashtra,Sofas,2021-09-11
ORD105916,CUST7875,PROD95207,Electronics,Mobiles,Home Office,Standard,COD,Returned,2022-05-19,West,47.9,9.13,Electronics,Los Angeles,Germany,CUST7875,Diana Alvarado,ORD105916,COD,PROD95207,Cost Mobiles,9.13,West,Returned,5917,47.9,Home Office,2022-05-22,Standard,Ontario,Mobiles,2022-05-19
ORD105917,CUST6022,PROD13364,Furniture,Chairs,Home Office,Standard,COD,Returned,2023-03-24,West,1918.34,-214.77,Furniture,Los Angeles,USA,CUST6022,Danielle Mendez,ORD105917,COD,PROD13364,Alone Chairs,-214.77,West,Returned,5918,1918.34,Home Office,2023-03-29,Standard,California,Chairs,2023-03-24
ORD105918,CUST2269,PROD67621,Electronics,Mobiles,Home Office,First Class,Card,Returned,2024-07-25,South,1369.77,275.74,Electronics,Toronto,Germany,CUST2269,Elizabeth Fletcher,ORD105918,Card,PROD67621,Season Mobiles,275.74,South,Returned,5919,1369.77,Home Office,2024-08-01,First Class,New York,Mobiles,2024-07-25
ORD105919,CUST9786,PROD60035,Clothing,Shoes,Consumer,Second Class,Card,Returned,2024-11-08,North,759.53,68.03,Clothing,Mumbai,Canada,CUST9786,Jennifer Foster,ORD105919,Card,PROD60035,Successful Shoes,68.03,North,Returned,5920,759.53,Consumer,2024-11-16,Second Class,Delhi,Shoes,2024-11-08
ORD105920,CUST6090,PROD57432,Electronics,Laptops,Home Office,Standard,Card,Returned,2023-05-24,East,1847.39,50.8,Electronics,Houston,UK,CUST6090,Theodore Jimenez,ORD105920,Card,PROD57432,Run Laptops,50.8,East,Returned,5921,1847.39,Home Office,2023-06-02,Standard,Ontario,Laptops,2023-05-24
ORD105921,CUST8128,PROD56761,Electronics,Laptops,Consumer,Same Day,Online,Not Returned,2024-08-10,West,1545.37,581.19,Electronics,Houston,Germany,CUST8128,Robert Gonzales,ORD105921,Online,PROD56761,Can Laptops,581.19,West,Not Returned,5922,1545.37,Consumer,2024-08-13,Same Day,Bavaria,Laptops,2024-08-10
ORD105922,CUST1724,PROD17809,Furniture,Sofas,Corporate,First Class,COD,Returned,2024-04-28,South,507.31,-94.17,Furniture,Munich,India,CUST1724,Mr. Matthew Chambers,ORD105922,COD,PROD17809,Pay Sofas,-94.17,South,Returned,5923,507.31,Corporate,2024-05-07,First Class,Ontario,Sofas,2024-04-28
ORD105923,CUST7413,PROD35718,Electronics,Accessories,Home Office,Standard,Card,Not Returned,2021-04-21,South,1280.39,176.28,Electronics,Houston,Germany,CUST7413,Eric Kelly,ORD105923,Card,PROD35718,Rest Accessories,176.28,South,Not Returned,5924,1280.39,Home Office,2021-04-22,Standard,Delhi,Accessories,2021-04-21
ORD105924,CUST6127,PROD36917,Furniture,Beds,Corporate,Second Class,COD,Not Returned,2022-03-15,South,660.54,218.91,Furniture,Los Angeles,UK,CUST6127,Phillip Moss,ORD105924,COD,PROD36917,Realize Beds,218.91,South,Not Returned,5925,660.54,Corporate,2022-03-17,Second Class,Delhi,Beds,2022-03-15
ORD105925,CUST4977,PROD49068,Furniture,Beds,Consumer,Standard,Card,Returned,2021-11-03,North,322.18,66.68,Furniture,Houston,UK,CUST4977,Regina Gregory,ORD105925,Card,PROD49068,Huge Beds,66.68,North,Returned,5926,322.18,Consumer,2021-11-13,Standard,Bavaria,Beds,2021-11-03
